0.115046635,0.1800374,0.20830928,0.2170087,0.41643313,0.20940493,0.14993268,0.066914625,0.24595301,0.5385874,0.20732605,0.14858246,0
0.2245468,0.16100778,0.15205877,0.29181236,0.44638368,0.29108688,0.13931409,0.10773837,0.2943166,0.383986,0.341325,0.32697418,0
0.24215,0.28537205,0.15421695,0.15309995,0.40794137,0.20651758,0.1623357,0.3140188,0.1901234,0.24685358,0.14247942,0.16953848,0
0.14085098,0.3893929,0.21392749,0.16656674,0.21889086,0.16811469,0.29622573,0.13302493,0.18919118,0.28435123,0.19505398,0.11334382,0
0.10206485,0.20484035,0.17868078,0.16177583,0.3403944,0.2753928,0.25909317,0.29688686,0.45000815,0.60745215,0.32755595,0.16306202,0
0.07729335,0.23176725,0.13213311,0.1518762,0.3430268,0.1540078,0.27409258,0.1086623,0.2350157,0.3412512,0.12385367,0.10026234,0
0.17844656,0.23048833,0.31438088,0.41484964,0.6101818,0.34228536,0.09786339,0.06432875,0.113387175,0.12636022,0.11439174,0.18656002,0
0.22841181,0.29149804,0.3800653,0.4405977,0.50868005,0.3144425,0.09926083,0.061783955,0.07817851,0.11162846,0.10718464,0.16657127,0
0.22926024,0.29182085,0.37470853,0.42115316,0.47613782,0.29273874,0.09878884,0.07607428,0.09415329,0.1510332,0.12976332,0.18541752,0
0.31922853,0.27764818,0.2301295,0.17540158,0.28282434,0.13457611,0.25958088,0.16140464,0.29670233,0.4022076,0.35377237,0.36840045,0
0.1852296,0.116822116,0.2008152,0.18347296,0.2764567,0.2107703,0.19761279,0.40178314,0.29375106,0.46659455,0.21008773,0.11944404,0
0.14305727,0.36912987,0.287026,0.2588052,0.37116826,0.21688117,0.28854215,0.08984315,0.15248992,0.28700694,0.10091919,0.1077208,0
0.20160936,0.19449335,0.25916165,0.29258212,0.32909256,0.19857533,0.1227271,0.092145585,0.13284013,0.14007369,0.16274333,0.26931986,0
0.41365567,0.41700286,0.239872,0.2010636,0.20108843,0.06892607,0.052665044,0.06214462,0.17316899,0.14125423,0.18410404,0.3009179,0
0.21758352,0.24431328,0.16214722,0.17001136,0.52996325,0.25109988,0.092559576,0.17888787,0.25094432,0.45771393,0.25854367,0.20904416,0
0.1625393,0.1658602,0.12693681,0.15958768,0.25091982,0.11371098,0.1622276,0.15647417,0.34986112,0.21557403,0.15068513,0.17811634,0
0.22938278,0.1417177,0.20199452,0.11004538,0.17359877,0.08309946,0.05662224,0.057476964,0.16973327,0.45651987,0.28137973,0.3407129,0
0.13228524,0.2435027,0.22207008,0.20352899,0.34046566,0.1929674,0.1919767,0.29058212,0.40335658,0.53807926,0.28214082,0.1637935,0
0.23702434,0.14151467,0.17643234,0.09911029,0.1369209,0.1548324,0.08901355,0.06878991,0.1771993,0.40304357,0.28858188,0.3552897,0
0.3760407,0.39821735,0.242132,0.14575796,0.2664863,0.12507237,0.106586754,0.11814265,0.26779714,0.2187247,0.2393953,0.36535057,0
0.15021667,0.18132322,0.11303289,0.13696696,0.531653,0.22566582,0.06831082,0.16117868,0.28884032,0.60569686,0.3326075,0.17041688,0
0.22586067,0.26523873,0.33649743,0.42515594,0.5616116,0.35130745,0.12750338,0.08868746,0.114690766,0.09929798,0.10959242,0.20330468,0
0.36994308,0.26361316,0.23998508,0.19215734,0.17550567,0.13940774,0.30451703,0.17584166,0.31143755,0.3993724,0.41583598,0.49342072,0
0.17083417,0.24088453,0.18203478,0.29381865,0.4952434,0.31160864,0.28477293,0.086367466,0.12676165,0.25367653,0.15241022,0.1941765,0
0.16833515,0.12093808,0.10937623,0.092780225,0.21398881,0.08220426,0.050005525,0.078096524,0.23113853,0.63435245,0.34635904,0.28167063,0
0.20470864,0.123209186,0.17279015,0.09647949,0.12222113,0.067956045,0.07088869,0.07338818,0.16894391,0.5350523,0.30760717,0.31714502,0
0.22009587,0.14544338,0.16595644,0.09936148,0.20409703,0.11414908,0.0728716,0.07270364,0.15675654,0.45835578,0.2995949,0.34635893,0
0.09942163,0.1367214,0.20504913,0.26889512,0.4558549,0.26377687,0.20072863,0.19497816,0.244868,0.27274713,0.16631669,0.2881368,0
0.26141036,0.36542428,0.1950426,0.2129107,0.3004722,0.3176513,0.3522476,0.26892105,0.23009059,0.15529208,0.18192732,0.23773532,0
0.2774745,0.20868792,0.10285718,0.104240015,0.20878081,0.111797355,0.20234655,0.15178932,0.26369038,0.12509288,0.22980414,0.3950037,0
0.1391618,0.45709133,0.17847499,0.104048476,0.19583893,0.114745125,0.2434155,0.10508371,0.20284739,0.37530446,0.21875924,0.14769842,0
0.20785111,0.21783575,0.21915977,0.27929682,0.44220552,0.24350661,0.1509567,0.05489276,0.15053786,0.34726584,0.21002416,0.26711923,0
0.40147814,0.453031,0.3690992,0.26878694,0.18333434,0.06306171,0.061457925,0.06509941,0.17249593,0.14620258,0.15917669,0.27364185,0
0.10950337,0.19722316,0.20085455,0.19750829,0.318754,0.17132941,0.17887534,0.26465526,0.38281193,0.65148664,0.25394395,0.15027888,0
